"time","state.hour","state.value"
"2022-02-17T14:31:33.735+03:00",,"1"
"2022-02-17T14:31:37.094+03:00",,"0"
"2022-02-17T14:31:37.709+03:00",,"1"
"2022-02-17T14:31:40.358+03:00",,"0"
"2022-02-17T15:07:07.560+03:00",,"0"
"2022-02-17T15:30:24.950+03:00",,"1"
"2022-02-17T15:30:35.219+03:00",,"0"
"2022-02-17T15:35:58.944+03:00",,"1"
"2022-02-17T15:37:44.018+03:00",,"0"
"2022-02-17T15:40:37.066+03:00",,"1"
"2022-02-17T15:41:02.300+03:00",,"0"
"2022-02-17T15:42:20.071+03:00",,"1"
"2022-02-17T15:42:38.564+03:00",,"0"
"2022-02-17T16:07:09.689+03:00",,"0"
"2022-02-17T16:42:12.213+03:00",,"1"
"2022-02-17T16:45:45.661+03:00",,"0"
"2022-02-17T17:07:10.749+03:00",,"0"
"2022-02-17T18:07:12.701+03:00",,"0"
"2022-02-17T19:07:14.166+03:00",,"0"
"2022-02-17T19:48:50.061+03:00",,"1"
"2022-02-17T19:51:56.847+03:00",,"0"
"2022-02-17T19:55:23.702+03:00",,"1"
"2022-02-17T19:55:42.326+03:00",,"0"
"2022-02-17T20:07:15.677+03:00",,"0"
"2022-02-17T21:07:17.368+03:00",,"0"
"2022-02-17T21:12:16.051+03:00",,"1"
"2022-02-17T21:14:06.537+03:00",,"0"
"2022-02-17T21:16:21.210+03:00",,"1"
"2022-02-17T21:16:28.173+03:00",,"0"
"2022-02-17T22:07:19.088+03:00",,"0"
"2022-02-17T22:19:41.326+03:00",,"1"
"2022-02-17T22:19:49.939+03:00",,"0"
"2022-02-17T22:35:24.290+03:00",,"1"
"2022-02-17T22:35:33.167+03:00",,"0"
"2022-02-17T23:07:20.767+03:00",,"0"
"2022-02-17T23:43:48.352+03:00",,"1"
"2022-02-17T23:43:52.588+03:00",,"0"
"2022-02-18T00:14:29.019+03:00",,"1"
"2022-02-18T00:14:52.013+03:00",,"0"
"2022-02-18T01:07:24.579+03:00",,"0"
"2022-02-18T02:07:25.541+03:00",,"0"
"2022-02-18T03:07:26.765+03:00",,"0"
"2022-02-18T04:07:27.903+03:00",,"0"
"2022-02-18T05:07:29.333+03:00",,"0"
"2022-02-18T06:40:10.160+03:00",,"1"
"2022-02-18T06:40:26.620+03:00",,"0"
"2022-02-18T07:07:32.679+03:00",,"0"
"2022-02-18T08:10:08.900+03:00",,"1"
"2022-02-18T08:10:16.562+03:00",,"0"
"2022-02-18T08:19:46.092+03:00",,"1"
"2022-02-18T08:19:46.711+03:00",,"0"
"2022-02-18T09:51:10.042+03:00",,"1"
"2022-02-18T10:07:36.458+03:00",,"0"
"2022-02-18T11:07:37.597+03:00",,"0"
"2022-02-18T11:16:43.515+03:00",,"1"
"2022-02-18T11:17:49.494+03:00",,"0"
"2022-02-18T11:21:55.959+03:00",,"0"
"2022-02-18T12:07:39.842+03:00",,"0"
"2022-02-18T13:08:52.324+03:00",,"1"
"2022-02-18T15:31:39.232+03:00",,"0"
"2022-02-19T15:02:35.488+03:00",,"1"
"2022-02-19T15:02:45.149+03:00",,"0"
"2022-02-19T15:02:49.262+03:00",,"1"
"2022-02-19T15:02:53.145+03:00",,"0"
"2022-02-19T15:03:00.604+03:00",,"1"
"2022-02-19T15:03:04.794+03:00",,"0"
"2022-02-19T15:10:50.459+03:00",,"1"
"2022-02-19T15:10:53.883+03:00",,"0"
